group,n_images,ahash_mean_hamming,ahash_sd,dhash_mean_hamming,dhash_sd,palette_cosine_mean,palette_cosine_sd,ahash_similarity,dhash_similarity,palette_similarity,repeatability_score,phash_mean_hamming,phash_sd,phash_similarity
ALL,100,28.567,5.798,30.559,4.469,0.7092,0.1049,0.5536,0.5225,0.7092,56.06,30.495,4.325,0.5235
