group,path,width,height,lap_var,hf_ratio,resid_rms,lap_var_scaled,hf_ratio_scaled,resid_rms_scaled,noise_index
Claude_Debussy__Clair_de_Lune,all_images_h2/prompt-frozen_steps-10/Claude_Debussy__Clair_de_Lune_20250818_172557.png,1024,1024,0.004468,0.003208,0.017567,0.0,0.0,0.0,0.0
Claude_Debussy__Clair_de_Lune,all_images_h2/prompt-frozen_steps-10/Claude_Debussy__Clair_de_Lune_20250818_172630.png,1024,1024,0.004445,0.004537,0.01926,0.0,0.089081,0.030631,3.99
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_173537.png,1024,1024,0.030219,0.008692,0.034156,0.755399,0.417134,0.667705,61.34
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_173638.png,1024,1024,0.012555,0.005197,0.024785,0.228784,0.141193,0.26693,21.23
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_173741.png,1024,1024,0.034101,0.009619,0.037389,0.871133,0.490348,0.805983,72.25
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_173842.png,1024,1024,0.028534,0.007294,0.0333,0.705177,0.30672,0.631085,54.77
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_173942.png,1024,1024,0.046144,0.012855,0.043525,1.0,0.745803,1.0,91.53
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_174038.png,1024,1024,0.012901,0.009572,0.028363,0.239105,0.48659,0.419947,38.19
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_174112.png,1024,1024,0.052511,0.013655,0.046761,1.0,0.808983,1.0,93.63
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_174144.png,1024,1024,0.021467,0.009625,0.032977,0.494489,0.490747,0.617266,53.42
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_174217.png,1024,1024,0.045053,0.013726,0.043364,1.0,0.814619,1.0,93.82
Jolene_(feat__Dolly_Parton),all_images_h2/prompt-frozen_steps-10/Jolene_(feat__Dolly_Parton)_20250818_174250.png,1024,1024,0.017,0.007835,0.028317,0.361296,0.349457,0.418005,37.63
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_172725.png,1024,1024,0.013562,0.006849,0.026037,0.258799,0.271575,0.320468,28.36
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_172821.png,1024,1024,0.013881,0.006704,0.026445,0.268329,0.26017,0.337937,28.88
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_172915.png,1024,1024,0.013367,0.00702,0.02782,0.252993,0.285105,0.396741,31.16
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_173010.png,1024,1024,0.02283,0.018824,0.03612,0.535114,1.0,0.75169,76.23
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_173111.png,1024,1024,0.020918,0.010597,0.030204,0.478112,0.567563,0.498705,51.48
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_173206.png,1024,1024,0.013696,0.011463,0.032927,0.2628,0.63588,0.615132,50.46
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_173259.png,1024,1024,0.010824,0.005839,0.023464,0.177188,0.19188,0.210443,19.32
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_173332.png,1024,1024,0.006338,0.005184,0.01978,0.043431,0.14015,0.052877,7.88
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_173405.png,1024,1024,0.011892,0.006885,0.025526,0.209008,0.274472,0.298609,26.07
One_More_Time,all_images_h2/prompt-frozen_steps-10/One_More_Time_20250818_173438.png,1024,1024,0.029055,0.011534,0.034016,0.720699,0.641521,0.661709,67.46
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_181629.png,1024,1024,0.006803,0.003886,0.0188,0.057311,0.037657,0.01095,3.53
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_181727.png,1024,1024,0.029137,0.010959,0.037875,0.723135,0.59612,0.826771,71.53
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_181822.png,1024,1024,0.009759,0.006362,0.023121,0.14544,0.233155,0.195773,19.15
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_181916.png,1024,1024,0.007606,0.010824,0.026433,0.081239,0.585467,0.337412,33.47
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_182010.png,1024,1024,0.002722,0.005439,0.015054,0.0,0.160315,0.0,5.34
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_182110.png,1024,1024,0.00969,0.007342,0.024304,0.143376,0.310523,0.246357,23.34
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_182209.png,1024,1024,0.02993,0.010382,0.036769,0.746775,0.550521,0.779456,69.23
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_182242.png,1024,1024,0.007788,0.013866,0.026707,0.08667,0.825595,0.349111,42.05
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_182315.png,1024,1024,0.009121,0.010949,0.026896,0.126408,0.595344,0.357222,35.97
Papaoutai,all_images_h2/prompt-frozen_steps-10/Papaoutai_20250818_182348.png,1024,1024,0.015433,0.007608,0.029942,0.314596,0.331556,0.487481,37.79
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_180831.png,1024,1024,0.012553,0.006905,0.025431,0.22872,0.276004,0.294576,26.64
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_180926.png,1024,1024,0.052237,0.023688,0.04646,1.0,1.0,1.0,100.0
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_181018.png,1024,1024,0.015869,0.008138,0.027044,0.327594,0.373366,0.363546,35.48
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_181112.png,1024,1024,0.021223,0.012553,0.032333,0.487206,0.721992,0.589743,59.96
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_181208.png,1024,1024,0.023484,0.011136,0.031413,0.554613,0.610087,0.550411,57.17
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_181301.png,1024,1024,0.014754,0.008004,0.026556,0.294357,0.362817,0.342686,33.33
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_181357.png,1024,1024,0.018505,0.008498,0.029129,0.406167,0.401773,0.452733,42.02
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_181429.png,1024,1024,0.028217,0.011272,0.034275,0.695717,0.620842,0.672806,66.31
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_181501.png,1024,1024,0.016237,0.00981,0.030611,0.338551,0.505426,0.516094,45.34
Sade_(Smooth_Operator),all_images_h2/prompt-frozen_steps-10/Sade_(Smooth_Operator)_20250818_181533.png,1024,1024,0.018163,0.007269,0.02731,0.395969,0.304808,0.374932,35.86
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180010.png,1024,1024,0.03375,0.01296,0.03595,0.860667,0.754095,0.744441,78.64
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180113.png,1024,1024,0.026986,0.013896,0.033507,0.659016,0.827977,0.639956,70.9
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180213.png,1024,1024,0.013187,0.008069,0.026631,0.247624,0.367896,0.345877,32.05
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180307.png,1024,1024,0.03146,0.012618,0.037213,0.792388,0.727137,0.79843,77.27
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180401.png,1024,1024,0.058752,0.020637,0.046991,1.0,1.0,1.0,100.0
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180456.png,1024,1024,0.037391,0.013951,0.041092,0.969219,0.832377,0.964369,92.2
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180554.png,1024,1024,0.028688,0.011731,0.034765,0.709746,0.657068,0.693755,68.69
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180629.png,1024,1024,0.027762,0.01605,0.034548,0.682162,0.998042,0.684491,78.82
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180702.png,1024,1024,0.028806,0.007203,0.033176,0.713288,0.299573,0.625781,54.62
Smells_Like_Teen_Spirit,all_images_h2/prompt-frozen_steps-10/Smells_Like_Teen_Spirit_20250818_180735.png,1024,1024,0.027925,0.011389,0.033038,0.68701,0.630092,0.619874,64.57
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171115.png,1024,1024,0.006048,0.003151,0.018595,0.034781,0.0,0.002197,1.23
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171147.png,1024,1024,0.008334,0.005421,0.023132,0.102949,0.158883,0.196215,15.27
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171248.png,1024,1024,0.016928,0.012614,0.033974,0.359168,0.726769,0.659939,58.2
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171347.png,1024,1024,0.014216,0.013172,0.031843,0.278288,0.770825,0.568789,53.93
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171448.png,1024,1024,0.007787,0.004949,0.022684,0.086636,0.121595,0.177087,12.84
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171545.png,1024,1024,0.007014,0.00342,0.01915,0.063585,0.000834,0.025934,3.01
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171643.png,1024,1024,0.007322,0.003661,0.021987,0.072786,0.019937,0.147278,8.0
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171717.png,1024,1024,0.00663,0.005602,0.022545,0.052148,0.173124,0.171137,13.21
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171749.png,1024,1024,0.032751,0.016546,0.041707,0.830898,1.0,0.990645,94.05
The_4_Seasons_(Spring)_I__Allegro,all_images_h2/prompt-frozen_steps-10/The_4_Seasons_(Spring)_I__Allegro_20250818_171825.png,1024,1024,0.00791,0.004822,0.02282,0.090294,0.111591,0.182884,12.83
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_174354.png,1024,1024,0.026496,0.007799,0.033282,0.644407,0.346621,0.630345,54.05
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_174455.png,1024,1024,0.012281,0.00549,0.025504,0.220629,0.164269,0.29769,22.75
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_174551.png,1024,1024,0.019292,0.007138,0.029382,0.429642,0.294458,0.463555,39.59
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_174647.png,1024,1024,0.034509,0.010691,0.03818,0.883287,0.574934,0.839793,76.6
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_174741.png,1024,1024,0.028068,0.006671,0.033503,0.691286,0.257553,0.639777,52.95
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_174846.png,1024,1024,0.009172,0.004686,0.023485,0.127931,0.100842,0.211316,14.67
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_174925.png,1024,1024,0.017094,0.007301,0.029949,0.364116,0.307303,0.487799,38.64
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_174957.png,1024,1024,0.016572,0.005463,0.027433,0.348543,0.16215,0.380197,29.7
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_175030.png,1024,1024,0.034234,0.009309,0.037114,0.875084,0.465868,0.794198,71.17
Walking_On_Sunshine,all_images_h2/prompt-frozen_steps-10/Walking_On_Sunshine_20250818_175102.png,1024,1024,0.013151,0.005159,0.025731,0.246542,0.138139,0.30738,23.07
